customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2081-KJSQF,0,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,1,0,-1.479387940066815,-0.9972770339608924,0
7623-TRNQN,0,0,0,1,-1.2774445836787656,1,0,1,0,0,0,1,0,0,0.0,1,0,-0.49394231896830415,-0.9841959269106191,1
3323-CPBWR,0,0,0,0,-0.38159658183809786,1,1,2,0,0,1,1,1,0,0.0,1,3,1.068146861187852,-0.0861437361455649,0
9330-IJWIO,1,0,0,0,-0.7888002190384014,1,1,2,1,0,0,0,1,1,0.0,1,1,1.182810854199314,-0.406708066085821,1
3384-CTMSF,0,0,1,0,0.5956921474426305,1,1,2,0,1,1,0,1,1,0.0,1,1,1.3074456292117733,1.2593352578247063,0
0902-RFHOF,0,0,0,0,0.22920887396235737,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.4843733310673135,-0.6841025368399306,0
9286-DOJGF,1,1,1,0,0.22920887396235737,1,1,2,0,0,0,0,0,0,0.0,1,2,0.3386179781149237,0.2599210318218683,1
6048-QBXKL,1,1,0,0,-1.2367242199587352,1,1,1,0,1,0,0,0,0,0.0,1,3,-0.2729233179462098,-0.9540409971674089,0
9661-MHUMO,0,1,1,1,-1.2774445836787656,1,0,1,0,0,0,1,0,0,0.0,1,3,-0.5155456799704636,-0.9844826965424126,1
7718-RXDGG,0,0,1,0,-0.7073594915983407,1,0,2,0,0,0,0,0,0,0.0,1,2,0.12756975909382579,-0.5171143743263235,0
1025-FALIX,1,0,0,0,-0.2594354906780068,1,0,2,0,0,0,0,0,0,0.0,1,3,0.142525932095321,-0.2051751925423183,0
3407-QGWLG,0,0,0,1,-1.1960038562387048,1,0,0,2,2,2,2,2,2,0.0,1,0,-1.4860351280674797,-0.9729236744608896,0
1842-EZJMK,0,0,1,1,0.7178532386027215,1,1,2,0,1,0,1,1,1,0.0,0,1,1.2941512532104444,1.2310553602893772,1
2347-WKKAE,0,0,1,0,0.3920903288424788,1,1,2,1,0,1,0,0,1,0.0,1,1,0.9850570111795457,0.7649664718151359,0
8735-DCXNF,0,0,1,0,-0.9109613101984924,1,0,1,1,0,0,1,0,0,0.0,1,3,-0.32610082195152557,-0.7552434647271675,0
3214-IYUUQ,1,0,1,0,1.1657772395230555,1,0,2,1,1,0,1,0,1,1.0,0,2,0.9617918531772199,1.579436344513604,0
3587-PMCOY,0,0,0,0,-0.9109613101984924,1,0,2,1,0,1,0,1,1,1.0,1,1,1.1346187411944968,-0.5363720580613801,0
8079-XRJRS,0,0,1,0,1.3286586944031769,1,1,2,1,1,1,0,0,0,1.0,0,1,0.830509890164096,1.539244477657621,1
7148-XZPHA,0,0,1,1,0.9214550572028734,1,0,2,0,1,0,1,0,0,0.0,0,1,0.48651791112970877,0.8637255211643325,0
8073-IJDCM,1,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,1,0,-1.477726143066649,-0.9972549747584467,1
5309-TAIKL,1,0,0,0,-1.0331224013585834,1,0,1,0,0,1,1,0,1,0.0,0,2,-0.0651986929254444,-0.8216637232910342,0
6856-RAURS,1,0,0,0,-1.2367242199587352,1,1,2,0,0,0,0,0,0,0.0,1,0,0.33695618111475767,-0.9461879210967558,0
8778-LMWTJ,1,0,0,0,-0.9516816739185228,1,0,2,1,0,0,0,0,0,0.0,1,1,0.33529438411459117,-0.6937644675111274,0
8884-ADFVN,0,1,1,0,-1.0331224013585834,1,1,2,0,0,1,0,1,1,0.0,1,1,1.2359883582046303,-0.6970071702706387,1
2720-WGKHP,0,1,0,0,-1.2367242199587352,1,1,2,0,0,0,0,1,1,0.0,1,1,0.9717626351782166,-0.926047869263873,1
2869-ADAWR,1,0,0,0,0.5142514200025698,1,1,2,0,1,0,0,1,0,0.0,1,3,0.8155537171626008,0.7659591359251904,1
0943-ZQPXH,0,0,1,1,0.47353105628253944,1,0,2,0,0,1,0,1,1,0.0,1,2,0.9368648981747281,0.8127467043124241,0
9894-EZEWG,1,0,0,0,-1.2774445836787656,1,0,2,0,1,0,0,0,0,0.0,1,3,0.3170146171127639,-0.9734310361171394,1
7851-FLGGQ,0,0,0,0,-1.2774445836787656,0,2,1,0,1,0,1,0,1,0.0,1,0,-0.6684310039857471,-0.9865121431674128,1
0637-UBJRP,0,0,1,1,-0.7888002190384014,1,0,2,1,0,0,0,0,1,0.0,0,1,0.641065032145158,-0.5229821221768677,1
0940-OUQEC,0,0,0,0,-0.9109613101984924,1,1,2,0,1,0,0,0,0,0.0,1,2,0.5297246331340278,-0.6582050331687318,1
2378-VTKDH,0,1,1,0,1.3286586944031769,1,1,2,0,1,1,0,1,1,0.0,1,1,1.3157546142126038,1.8961403140258706,0
0927-CNGRH,0,0,0,1,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.502653098069141,-0.9975858627951315,0
8608-OZTLB,0,0,1,1,0.22920887396235737,1,0,1,1,1,1,1,1,0,1.0,0,1,0.3087056321119333,0.23011904931778873,0
1952-DVVSW,1,0,1,0,-0.9109613101984924,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.4843733310673135,-0.9248566723318076,0
0702-PGIBZ,0,0,0,1,-1.1552834925186746,1,1,2,0,1,0,0,1,1,0.0,1,1,1.2276793732037996,-0.8453773659201131,1
9853-JFZDU,1,0,1,0,0.10704778280226633,1,0,1,0,1,0,1,0,0,0.0,0,1,-0.2629525359452129,-0.18512337751921815,0
1963-VAUKV,1,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.4744025490663168,-0.9972108563535554,1
6994-FGRHH,0,0,1,1,1.5322605130033284,1,0,2,0,1,1,1,1,1,1.0,1,1,1.3755793062185846,2.2916838730789078,0
4000-VGMQP,0,0,1,1,0.22920887396235737,1,1,1,0,1,1,0,1,1,1.0,0,3,0.47156173812821356,0.2567003882648028,0
3999-WRNGR,1,0,1,1,1.125056875803025,0,2,1,0,1,0,0,1,1,0.0,1,1,-0.4989277099688025,0.3479813679849224,0
3466-RITXD,0,0,0,0,-0.2594354906780068,1,1,2,1,1,0,0,1,0,0.0,1,3,0.9185851311729007,0.030483267184612407,0
2680-XKKNJ,1,0,0,0,-0.9924020376385531,1,0,1,1,1,0,1,0,0,1.0,0,2,-0.21808401694072754,-0.7991853959989119,0
3058-HJCUY,0,0,1,1,0.35136996512244845,1,1,2,0,0,1,1,1,1,1.0,1,1,1.2575917192067896,0.8526518015366141,1
2974-GGUXS,1,1,1,0,0.14776814652229667,1,1,2,0,1,0,0,1,0,0.0,1,3,0.9036289581714056,0.45015959371319575,0
7994-XIRTR,0,1,0,0,0.880734693482843,1,0,1,0,0,1,1,0,1,1.0,0,2,0.016229360082695727,0.5511466225094035,0
2101-RANCD,1,0,0,0,0.9214550572028734,1,1,2,0,0,0,0,0,0,0.0,1,1,0.2771314891087769,0.8224527533885123,0
0807-ZABDG,1,0,0,1,-1.1960038562387048,1,0,1,1,0,0,1,0,0,0.0,1,0,-0.32111543095102724,-0.9379818977869722,1
5298-GSTLM,1,1,0,0,1.125056875803025,1,1,2,1,0,0,0,1,1,1.0,1,2,1.217708591202803,1.7188063855652513,0
4450-YOOHP,1,0,0,0,0.26992923768238775,0,2,1,0,0,1,0,1,1,0.0,1,3,-0.4690153639658123,-0.16557892415236786,0
6728-CZFEI,1,0,0,0,-0.7073594915983407,1,0,1,0,0,0,0,1,0,1.0,0,0,-0.28621769394753876,-0.5950715957692676,0
3653-NCRDJ,0,0,1,1,0.43281069256250915,1,0,0,2,2,2,2,2,2,1.0,1,0,-1.5142856770703037,-0.6637418929825912,0
6121-TNHBO,1,1,0,0,1.247217966963116,1,1,1,1,1,1,1,1,0,1.0,0,2,0.6061672951416694,1.3069390167024297,0
5119-NZPTV,0,1,1,0,-1.2367242199587352,1,0,2,0,0,0,0,0,0,0.0,0,1,0.1774236690988095,-0.9437172904228424,0
7739-LAXOG,1,0,1,1,-0.015113308357824713,1,1,2,0,0,1,0,0,1,0.0,1,2,0.8737166121684152,0.297267261562362,1
8224-UAXBZ,1,0,1,0,1.0436161483629645,0,2,1,1,1,0,0,1,0,1.0,1,1,-0.6451658459834212,0.11444059169277461,0
9776-CLUJA,1,1,1,0,0.758573602322752,1,1,2,1,0,0,0,0,0,0.0,1,1,0.4233696251233959,0.6735310776778966,1
2486-WYVVE,0,0,1,0,-0.055833672077855064,1,1,1,0,0,1,1,1,1,1.0,1,0,0.4831943171293762,0.08969016654874992,0
3865-ZYKAD,0,1,1,0,1.4915401492832983,1,1,2,1,1,0,0,0,0,0.0,1,3,0.6693155811479823,1.546325481642676,0
1422-DGUBX,0,0,1,0,-0.015113308357824713,1,1,2,0,0,0,1,0,0,1.0,1,1,0.4815325201292102,0.14931619075935498,0
8668-KNZTI,0,0,0,0,0.7992939660427822,1,0,1,1,0,1,0,0,0,1.0,0,1,-0.3659839499555126,0.2249792551479511,0
9746-YKGXB,0,0,1,1,0.7992939660427822,0,2,1,1,0,1,0,0,1,1.0,0,2,-0.681725379987076,-0.002031997220282952,0
3926-YZVVX,1,0,0,0,0.35136996512244845,1,0,1,0,0,0,1,0,0,1.0,0,2,-0.4889569279678058,-0.1110265165042635,0
2079-FBMZK,1,0,0,0,-1.0738427650786138,1,0,2,0,0,0,0,0,0,0.0,1,0,0.14917312009598557,-0.8216196048861428,1
6332-FBZRI,0,0,1,1,1.4100994218432374,1,1,1,1,1,1,1,0,0,1.0,1,3,0.15249671409631763,1.0467286646534852,0
2096-XOTMO,1,0,1,1,-0.6666391278783103,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.5093002860698053,-0.8844883318562592,0
8221-EQDGL,0,0,1,0,0.10704778280226633,1,0,1,1,1,1,0,0,0,0.0,0,0,-0.12502338493142473,-0.06629045394447555,0
6608-QQLVK,0,0,0,0,-1.2774445836787656,1,0,1,0,0,1,0,0,0,0.0,1,1,-0.4740007549663106,-0.9839312164812712,1
3551-HUAZH,0,1,0,0,-1.2774445836787656,1,1,2,0,0,0,0,0,0,0.0,1,1,0.32033821111309646,-0.9733869177122482,1
9137-UIYPG,1,0,1,1,0.10704778280226633,1,0,2,1,0,1,1,1,1,0.0,1,1,1.4005062612210766,0.65107480958822,0
2809-ZMYOQ,1,0,0,0,-0.015113308357824713,1,1,2,0,0,1,0,1,1,0.0,1,1,1.2160467942026365,0.46509367376890404,0
5084-OOVCJ,1,0,1,1,-0.62591876415828,1,0,1,1,0,0,1,0,0,0.0,1,3,-0.31280644595019663,-0.6001010939268769,0
0254-WWRKD,1,0,1,1,1.4100994218432374,1,0,1,0,1,0,0,0,0,1.0,0,3,-0.47233895796614456,0.5078223489061374,0
7727-SHVZV,1,0,0,0,-0.9516816739185228,1,0,0,2,2,2,2,2,2,0.0,0,2,-1.504314895069307,-0.9398789891972985,0
6302-JGYRJ,0,0,0,1,-0.055833672077855064,1,1,1,0,1,0,1,1,1,1.0,1,0,0.4881797081298748,0.13544095242103799,1
5339-PXDVH,0,0,0,0,-1.1552834925186746,1,1,2,1,0,0,0,1,0,0.0,0,1,0.8604222361670865,-0.8438773401538087,0
2205-LPVGL,0,1,1,1,1.0436161483629645,1,1,2,1,1,0,1,0,0,1.0,1,2,0.8338334841644282,1.2551881277649235,0
8782-NUUOL,0,0,0,0,1.125056875803025,1,0,1,1,0,1,1,1,1,1.0,0,0,0.4732235351283796,1.1119577262852867,0
3685-YLCMQ,0,0,0,0,1.0436161483629645,1,1,2,0,0,1,1,1,1,1.0,1,1,1.325725396213601,1.7377772996685146,1
7601-WFVZV,0,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.502653098069141,-0.9975858627951315,0
4868-AADLV,0,1,1,1,1.369379058123207,1,1,2,1,1,1,1,1,1,1.0,1,1,1.7112623002521414,2.462488277615613,0
9529-OFXHY,0,0,0,0,-0.7073594915983407,1,1,2,1,0,0,0,1,0,0.0,1,2,0.7640380101574512,-0.4581721853915337,0
8634-MPHTR,0,1,1,0,0.5956921474426305,1,1,2,0,0,1,0,1,1,0.0,1,1,1.1728400721983174,1.1428185505067578,1
2669-QVCRG,1,0,0,0,0.35136996512244845,1,1,2,1,0,0,0,0,0,0.0,1,3,0.5496661971360212,0.40145287471318986,0
2478-EEWWM,0,0,1,0,1.0843365120829946,0,2,1,0,0,0,0,1,1,0.0,1,1,-0.6800635829869099,0.17031655148761837,0
2233-TXSIU,0,0,1,1,-0.62591876415828,0,2,1,1,0,1,0,1,0,1.0,0,3,-0.6750781919864114,-0.6567270666048729,0
9644-UMGQA,0,0,1,1,-1.0738427650786138,1,0,1,1,0,0,0,0,0,0.0,1,1,-0.518869273970796,-0.8757749468902255,0
3256-EZDBI,0,1,1,0,0.758573602322752,0,2,1,0,1,0,0,0,0,0.0,1,3,-1.1736172920362484,-0.3623690691700548,0
8761-NSOBC,0,0,0,0,0.47353105628253944,1,0,2,0,1,0,1,1,1,0.0,0,1,1.1894580421999785,0.9341826137757541,1
0419-YAAPX,0,0,1,0,0.6771328748826912,1,0,2,0,1,0,0,1,0,0.0,1,3,0.682609957149311,0.8899759720746618,0
8413-VONUO,0,0,0,0,-1.2367242199587352,1,0,2,0,1,0,0,1,1,0.0,0,1,1.0266019361836989,-0.9324009195682215,1
0872-CASZJ,0,0,1,0,1.0843365120829946,1,1,1,1,0,0,1,0,1,1.0,1,0,0.14418772909548702,0.8012759190406836,0
4726-DLWQN,0,1,0,0,0.7178532386027215,1,1,1,1,1,0,0,1,0,0.0,1,2,0.1857326540996401,0.5179034044238017,0
3094-JOJAI,0,0,0,0,-0.5851984004382496,1,1,2,0,0,0,0,0,0,0.0,0,0,0.31202922611226586,-0.3942887351089173,0
9494-MRNYX,0,0,0,0,-0.9109613101984924,1,1,2,0,0,0,0,0,0,0.0,0,1,0.3419415721152558,-0.6593079932910146,0
2599-CZABP,0,0,1,0,-0.748079855318371,1,0,1,0,0,0,0,0,0,1.0,0,1,-0.6700928009859131,-0.7233017395858593,0
4544-RXFMG,0,0,1,1,-0.9924020376385531,1,0,1,0,0,0,0,0,0,1.0,1,0,-0.7083141319897339,-0.8537819220519076,0
0859-YGKFW,0,0,1,1,-0.5851984004382496,1,0,0,2,2,2,2,2,2,1.0,0,2,-1.4860351280674797,-0.8536054484323424,0
1150-FTQGN,1,0,1,1,1.125056875803025,1,1,2,1,1,0,0,1,0,1.0,0,2,0.9767480261787151,1.5578624445217537,0
9223-UCPVT,1,0,0,0,-1.2774445836787656,1,0,2,0,0,1,0,1,1,0.0,0,1,0.9850570111795457,-0.9645632367339863,1
5448-VWNAM,1,0,0,1,-0.5444780367182193,1,1,1,1,1,0,1,1,0,0.0,1,0,0.37019212111808014,-0.39931823326652666,0
1177-XZBJL,0,0,1,1,0.8400143297628127,1,1,1,1,1,0,1,0,0,1.0,0,2,-0.020330173920958795,0.5342051550311407,0
4351-QLCSU,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,1,0,0.0,1,3,-0.3244390249513595,-0.9819458882611622,1
0939-EREMR,1,0,0,1,-0.7888002190384014,1,0,1,0,0,1,1,0,0,0.0,0,0,-0.37595473195650925,-0.6893967454268878,0
9389-ACWBI,1,0,1,1,-1.1145631287986442,1,0,2,0,0,0,0,0,0,0.0,0,3,0.1724382780983114,-0.8648556416796264,0
5419-JPRRN,0,0,0,0,-1.2774445836787656,1,1,2,0,0,1,0,1,1,0.0,1,1,1.219370388202969,-0.9614528891891491,1
3644-QXEHN,0,0,1,1,-0.7888002190384014,1,0,2,0,0,1,0,1,1,0.0,0,1,1.071470455188184,-0.4174729568793005,0
2911-IJORQ,0,0,0,0,0.18848851024232702,1,1,1,1,1,1,1,1,1,1.0,1,2,0.85876043916692,0.4755717949305901,0
5921-NGYRH,0,0,1,0,1.2879383306831464,1,0,2,1,0,0,0,0,0,0.0,1,0,0.2920876621102721,1.0955897980706106,0
2100-BDNSN,1,0,1,0,-1.1145631287986442,1,1,1,0,0,1,1,1,0,0.0,0,2,0.10596639809166647,-0.8516642386171248,1
0488-GSLFR,1,0,0,0,-1.2774445836787656,1,0,2,0,0,0,0,0,0,0.0,1,1,0.1574821050968162,-0.9755487195519223,1
9318-NKNFC,0,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,1,0,-1.5259182560714666,-0.9978946916293708,1
3985-HOYPM,0,0,0,0,-0.2594354906780068,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.5076384890696393,-0.7743467340451046,0
9728-FTTVZ,1,0,0,0,-1.2774445836787656,1,0,2,0,0,0,0,0,0,0.0,1,1,0.14751132309581955,-0.9756810747665964,1
6576-FBXOJ,0,0,1,0,-0.62591876415828,0,2,1,0,0,1,1,1,1,1.0,0,1,-0.33773340095268845,-0.5937921620274197,0
4310-KEDTB,1,0,0,1,-0.2594354906780068,0,2,1,0,0,1,0,0,0,0.0,1,0,-1.1619847130350858,-0.659219756481232,0
7254-IQWOZ,0,0,0,0,-1.2774445836787656,1,0,2,0,0,0,0,0,0,0.0,1,1,0.16246749609731476,-0.9754825419445854,1
2474-BRUCM,0,1,1,0,0.3106496014024181,1,1,2,1,0,0,0,1,1,0.0,0,1,1.2326647642042976,0.7965993681222051,1
4062-HBMOS,0,0,0,0,0.7992939660427822,1,1,2,0,1,1,0,1,1,0.0,1,1,1.2725478922082847,1.3606531746575994,0
0742-NXBGR,1,0,0,0,-1.2774445836787656,1,0,2,0,1,1,0,0,0,0.0,1,1,0.5829021371393436,-0.9699015637258347,1
2676-ISHSF,0,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.477726143066649,-0.9972549747584467,0
4753-PADAS,1,0,1,0,1.4100994218432374,1,1,2,0,1,1,0,1,1,1.0,1,2,1.3606231332170895,2.001318591286753,0
6103-QCKFX,1,0,1,1,0.47353105628253944,1,0,1,1,0,0,1,0,0,0.0,0,2,-0.28289409994720643,0.06125585459630091,0
7781-EWARA,0,0,1,1,1.5322605130033284,0,2,1,0,1,1,1,1,1,1.0,0,1,-0.1466267459335843,0.8197174122852512,0
6110-OHIHY,0,0,0,0,-1.1960038562387048,1,0,2,0,0,0,0,1,0,0.0,0,1,0.4815325201292102,-0.888150159462238,1
5889-LFOLL,1,0,0,0,-0.7888002190384014,1,1,2,0,0,0,0,0,1,0.0,1,1,0.6593447991469852,-0.514202559603497,1
5708-EVONK,1,0,1,1,1.0436161483629645,1,1,2,1,1,0,0,0,1,0.0,1,2,0.9518210711762233,1.3918890053206467,1
8708-XPXHZ,1,0,1,1,0.3920903288424788,1,1,2,0,0,0,0,1,1,0.0,1,1,0.9784098231788811,0.8407177730135147,1
0616-ATFGB,0,1,1,0,-1.2774445836787656,0,2,1,0,0,0,0,0,0,0.0,0,1,-1.3198554280508674,-0.9951593505261095,1
1353-LJWEM,0,0,0,0,-0.8702409464784621,1,0,1,0,1,1,1,0,0,0.0,1,1,-0.12834697893175703,-0.7024557932747154,0
1794-SWWKL,0,0,1,1,-0.7073594915983407,1,1,1,0,0,1,1,0,0,0.0,1,2,-0.1698919039359101,-0.6236603221388364,0
7016-BPGEU,1,0,0,0,-0.13727439951791576,0,2,1,0,0,0,0,0,0,0.0,1,3,-1.3181936310507012,-0.6917129616836816,1
6876-ADESB,0,0,0,1,-1.2774445836787656,1,0,1,0,0,1,0,0,0,0.0,0,1,-0.5255164619714603,-0.9846150517570866,1
9332-GYWLO,1,0,1,1,-1.0738427650786138,1,0,1,0,0,0,0,1,0,0.0,0,1,-0.32942441595185784,-0.849546555182342,0
1963-SVUCV,0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0.0,0,1,-0.6468276429835875,-0.9862253735356192,1
4184-VODJZ,0,0,1,1,1.247217966963116,1,1,2,0,1,0,0,0,1,1.0,1,1,0.8836873941694119,1.5370826758179466,0
0220-EBGCE,0,0,0,0,-1.2367242199587352,1,0,2,0,0,1,0,0,1,0.0,1,1,0.7008897241511383,-0.9324009195682215,1
7233-IOQNP,1,0,1,0,0.43281069256250915,0,2,1,1,0,0,1,0,0,0.0,0,2,-1.0223937650211312,-0.3420746029200523,0
2834-JKOOW,1,0,0,0,-0.7073594915983407,0,2,1,1,1,1,1,0,0,1.0,0,0,-0.626886078981594,-0.7002719322325955,0
2754-VDLTR,0,0,0,1,-0.9109613101984924,1,1,2,0,0,0,0,1,1,0.0,0,1,1.0116457631822036,-0.5957333718426373,1
3190-XFANI,0,0,0,1,0.6771328748826912,1,1,2,0,0,0,1,1,1,1.0,1,2,1.1911198392001445,1.2304377026208986,1
7551-DACSP,0,0,1,1,-1.0738427650786138,1,0,1,0,1,1,0,0,0,0.0,1,0,-0.31446824295036285,-0.863157083091311,1
7235-NXZCP,0,1,0,0,-1.2367242199587352,1,1,2,0,0,0,0,0,0,0.0,1,0,0.33529438411459117,-0.9372098257013742,1
0230-UBYPQ,0,1,1,0,1.247217966963116,0,2,1,1,0,0,1,0,0,1.0,0,2,-0.952598291014154,0.008026999094935736,0
4923-ADWXJ,1,0,0,0,-0.30015585439803716,1,0,1,0,1,0,1,0,1,0.0,1,2,0.034509127084522986,-0.26517622319449946,0
1763-KUAAW,1,1,0,0,-0.5851984004382496,1,0,0,2,2,2,2,2,2,1.0,0,2,-1.4760643460664828,-0.8431493864731021,0
1104-TNLZA,0,1,1,0,-0.1779947632379461,1,1,2,0,1,0,1,1,1,0.0,1,1,1.3639467272174215,0.3164587676900817,0
5195-KPUNQ,1,1,0,0,0.8400143297628127,1,0,2,1,1,0,1,0,1,1.0,1,0,1.0631614701873533,1.2908357989171018,0
0520-FDVVT,0,0,0,0,0.10704778280226633,1,0,2,0,1,1,0,1,1,1.0,1,2,1.249282734205959,0.5935664688123977,1
3439-GVUSX,0,0,0,0,-1.2774445836787656,0,2,1,0,0,0,0,0,0,0.0,0,0,-1.341458789053027,-0.995446120157903,0
1444-VVSGW,0,0,1,0,1.5322605130033284,1,1,2,1,1,1,1,1,1,1.0,0,3,1.6913207362501481,2.5095184972297493,1
5712-PTIWW,0,0,0,0,-1.2367242199587352,1,0,2,0,0,1,1,0,0,0.0,1,1,0.5014740841312035,-0.9389525026945811,1
5949-HGVJL,1,0,1,0,-0.2594354906780068,1,0,1,0,1,0,1,1,1,0.0,1,1,0.27546969210861083,-0.14171086710616937,0
5203-XEHAX,1,0,0,0,0.06632741908223598,1,0,1,1,1,0,0,0,1,1.0,0,1,-0.013682985920294679,-0.10043809933034908,0
3315-TOTBP,0,0,0,0,-0.7073594915983407,1,1,2,0,0,0,0,0,0,0.0,1,0,0.3735157151184122,-0.5072980292380072,1
8050-XGRVL,1,0,1,1,1.2064976032430856,1,0,1,1,0,1,0,0,0,1.0,0,3,-0.3327480099521901,0.5049987709930935,0
6661-HBGWL,1,1,0,0,0.3920903288424788,1,1,2,0,1,1,0,1,1,0.0,1,2,1.329048990213933,0.9012261653219458,1
1518-VOWAV,1,0,0,0,-0.9516816739185228,1,0,1,1,1,0,0,1,1,0.0,1,1,0.32864719611392706,-0.6958159733385734,1
9828-QHFBK,0,0,0,0,-0.3408762181180675,1,0,1,1,0,0,0,0,0,0.0,1,1,-0.4523973939641511,-0.44339251975294497,0
5012-YSPJJ,0,0,1,1,-0.055833672077855064,1,0,1,0,0,1,1,0,0,0.0,0,0,-0.34604238595351905,-0.27958088239151213,0
5909-ECHUI,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,1,0.0,1,1,-0.28289409994720643,-0.9813944082000209,1
1309-BXVOQ,0,0,1,0,-0.46303730927815856,1,1,2,0,0,1,1,1,1,0.0,1,1,1.3739175092184182,-0.013568960099360474,1
6728-VOIFY,1,0,1,0,1.247217966963116,1,0,2,0,1,0,0,1,1,1.0,1,1,1.0382345151848615,1.6893132318954107,0
9317-WZPGV,1,1,0,0,-1.2367242199587352,1,0,2,0,0,0,0,0,1,0.0,1,2,0.4981504901308714,-0.9358862735546349,1
2856-HYAPG,1,0,0,0,-1.2774445836787656,1,0,2,0,0,0,0,0,0,0.0,0,1,0.12923155609399228,-0.9759237259934985,1
8969-PRHFK,0,0,0,0,-0.5851984004382496,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.4993295040688086,-0.8247740708358715,0
0661-KQHNK,1,0,1,1,-1.0738427650786138,1,0,0,2,2,2,2,2,2,1.0,0,3,-1.5209328650709681,-0.959666093791051,0
8709-KRDVL,1,0,0,0,0.025607055362205634,1,1,2,0,1,0,0,1,1,0.0,1,1,1.1711782751981514,0.4587847418694467,0
4488-PSYCG,0,0,0,0,-0.6666391278783103,1,0,0,2,2,2,2,2,2,0.0,0,2,-1.479387940066815,-0.8617452941347891,1
1427-VERSM,1,0,1,0,0.9621754209229036,1,0,2,0,0,1,1,1,1,0.0,1,1,1.1279715531938321,1.4950819543614198,0
9801-NOSHQ,0,0,0,1,-0.38159658183809786,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.4943441130683104,-0.8008618953847817,0
6339-YPSAH,0,0,0,0,-0.9516816739185228,1,0,2,0,0,1,0,0,0,0.0,1,1,0.3003966471111027,-0.6954850853018886,0
3621-CEOVK,1,1,1,0,-0.748079855318371,1,1,2,0,1,0,0,1,1,0.0,1,1,1.1778254631988159,-0.4018771007502226,1
6906-ANDWJ,0,0,1,1,-0.7073594915983407,1,1,2,0,0,0,0,0,0,0.0,1,2,0.33695618111475767,-0.5177099727923562,1
2159-TURXX,0,0,0,0,-1.1145631287986442,1,0,0,2,2,2,2,2,2,0.0,0,3,-1.4860351280674797,-0.9640558750777362,0
1548-FEHVL,0,0,1,0,1.1657772395230555,1,1,2,1,1,0,0,1,1,0.0,1,1,1.3772411032187506,1.8064255376793923,0
6215-NQCPY,0,0,0,0,-0.7073594915983407,1,1,2,1,0,0,0,1,1,0.0,1,1,1.1612074931971548,-0.31498590231678814,0
9626-WEQRM,1,0,0,0,-1.1552834925186746,0,2,1,1,0,0,0,0,0,0.0,1,0,-1.1835880740372453,-0.9576587063684963,0
2188-SXWVT,1,0,0,0,0.06632741908223598,1,0,1,1,1,0,0,0,0,1.0,0,0,-0.3244390249513595,-0.17451290114285808,0
1094-BKOSX,1,0,1,1,0.5142514200025698,0,2,1,0,1,1,1,0,1,1.0,0,2,-0.4573827849646494,-0.0071497321876748355,0
6969-MVBAI,1,1,0,0,-0.9516816739185228,1,1,2,0,0,1,0,1,0,0.0,1,1,0.8421424691652587,-0.6458518797991651,0
2978-XXSOG,1,0,0,0,-0.4223169455581282,1,1,1,1,0,0,1,0,0,0.0,1,0,-0.18983346793790365,-0.45318680563881575,0
2342-CKIAO,1,0,0,0,-1.2367242199587352,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.477726143066649,-0.9880342281361632,0
3898-BSJYF,1,0,0,1,-0.9109613101984924,1,1,1,1,0,1,1,0,1,1.0,0,3,0.2920876621102721,-0.7003381098399326,0
7696-AMHOD,1,0,1,1,0.6771328748826912,1,0,1,0,1,1,0,1,1,1.0,0,3,0.43998759512505714,0.6809650289020822,0
2453-SAFNS,1,1,0,0,0.880734693482843,1,1,1,0,1,0,1,1,0,1.0,0,0,0.2438955491054544,0.7082522623273574,0
9617-UDPEU,1,0,0,0,-0.4223169455581282,1,0,0,2,2,2,2,2,2,1.0,1,0,-1.5126238800701375,-0.8242005315722846,0
4955-VCWBI,1,0,1,1,0.43281069256250915,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.4876969250676457,-0.645344518142915,0
7426-GSWPO,0,1,0,0,1.2879383306831464,1,1,2,1,1,0,0,1,1,0.0,1,2,1.28750406520978,1.8829489109633688,0
